market_id,question,description,outcomes,end_date,volume,ground_truth,ground_truth_label,final_prices,slug
628198,Will APT (Rosé and Bruno Mars) win Record of the Year at the 68th Annual GRAMMY Awards?,"The GRAMMY Awards are presented annually by the Recording Academy. For the 68th Annual GRAMMY Awards, nominations are scheduled for November 7, 2025, and the ceremony for February 1, 2026.

This market will resolve according to the listed track that wins Record of the Year at the 68th Annual GRAMMY Awards.

If, for any reason, no winner is declared by June 30, 2026, 11:59 PM ET, or in case of a tie for the winner, this market will resolve in favor of the listed track that comes first in alphabetical order.

The resolution source will be the television broadcast of the awards and the Grammy website (https://www.grammy.com/); however, other credible reporting may be used.","[""Yes"", ""No""]",2026-02-01T00:00:00Z,99039.87,0,No,"[0.0, 1.0]",will-apt-ros-and-bruno-mars-win-record-of-the-year-at-the-68th-annual-grammy-awards
540235,Will the Tampa Bay Buccaneers win Super Bowl 2026?,"This market will resolve to ""Yes"" if the Tampa Bay Buccaneers win Super Bowl LX. Otherwise, this market will resolve to ""No"".

If at any point it becomes impossible for this team to win the Super Bowl based on the rules of the NFL (e.g. they are eliminated in the playoff bracket), this market will resolve immediately to ""No"".","[""Yes"", ""No""]",2026-02-08T12:00:00Z,9903531.61,0,No,"[0.0, 1.0]",will-the-tampa-bay-buccaneers-win-super-bowl-2026
630270,Will the price of XRP be above $2.30 on October 17?,"This market will resolve to ""Yes"" if the Binance 1 minute candle for XRP/USDT 12:00 in the ET timezone (noon) on the date specified in the title has a final “Close” price higher than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the XRP/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/XRP_USDT with “1m” and “Candles” selected on the top bar.

Please note that this market is about the price according to Binance XRP/USDT, not according to other sources or spot markets.

Price precision is determined by the number of decimal places in the source.","[""Yes"", ""No""]",2025-10-17T16:00:00Z,99035.27,1,Yes,"[1.0, 0.0]",xrp-above-2pt3-on-october-17
563718,Will Andrónico Rodríguez win the most votes in the first round of the 2025 Bolivia presidential election?,"Bolivia's general elections are scheduled for 17 August 2025, with a runoff on 19 October if no candidate wins outright by securing over 50% of valid votes or at least 40% with a 10-point lead.

This market will resolve according to the candidate who receives the greatest number of valid votes in the first round of voting.

If the results of the first round of the Bolivian presidential election are not known by December 31, 2025, 11:59 PM ET, this market will resolve to ""Other"".

This market will resolve based on the official results of the election, as reported by a consensus of credible reporting. If there is ambiguity, this market resolves based on the election results from the Bolivian government, specifically the Plurinational Electoral Body (Órgano Electoral Plurinacional, OEP) (https://www.oep.org.bo/).","[""Yes"", ""No""]",2025-08-17T00:00:00Z,990326.12,0,No,"[0.0, 1.0]",will-andrnico-rodrguez-win-the-most-votes-in-the-first-round-of-the-2025-bolivia-presidential-election
563350,Will the price of Bitcoin be greater than $122K on July 15 at 5PM ET?,"This market will resolve according to the final ""Close"" price of the Binance 1 minute candle for BTC/USDT on the time and date specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the BTC/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/BTC_USDT with ""1m"" and ""Candles"" selected on the top bar.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

Please note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.","[""Yes"", ""No""]",2025-07-15T21:00:00Z,99026.47,0,No,"[0.0, 1.0]",will-the-price-of-bitcoin-be-greater-than-122k-on-july-15-at-5pm-et
703555,"Will the price of Bitcoin be between $92,000 and $94,000 on December 2?","This market will resolve according to the final ""Close"" price of the Binance 1 minute candle for BTC/USDT 12:00 in the ET timezone (noon) on the date specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the BTC/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/BTC_USDT with ""1m"" and ""Candles"" selected on the top bar.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

Please note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.","[""Yes"", ""No""]",2025-12-02T17:00:00Z,99019.91,0,No,"[0.0, 1.0]",will-the-price-of-bitcoin-be-between-92000-94000-on-december-2
634372,Will Galatasaray SK win on 2025-11-09?,"In the upcoming game, scheduled for November 9, 2025
If Galatasaray SK wins, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve ""No"".
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.","[""Yes"", ""No""]",2025-11-09T14:00:00Z,99001.74,0,No,"[0.0, 1.0]",tur-koc-gal-2025-11-09-gal
1373526,"Will the price of Bitcoin be above $66,000 on February 20?","This market will resolve to ""Yes"" if the Binance 1 minute candle for BTC/USDT 12:00 in the ET timezone (noon) on the date specified in the title has a final ""Close"" price higher than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the BTC/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/BTC_USDT with ""1m"" and ""Candles"" selected on the top bar.

Please note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.

Price precision is determined by the number of decimal places in the source.","[""Yes"", ""No""]",2026-02-20T17:00:00Z,989914.16,1,Yes,"[1.0, 0.0]",bitcoin-above-66k-on-february-20
928789,Will Cheltenham Town FC win on 2026-01-10?,"In the upcoming game, scheduled for January 10, 2026
If Cheltenham Town FC wins, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve ""No"".
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.","[""Yes"", ""No""]",2026-01-10T15:00:00Z,98981.63,0,No,"[0.0, 1.0]",efa-che3-lei-2026-01-10-che3
581851,Will Google be the largest company in the world by market cap on September 30?,"This market will resolve to the largest company in the world by market cap on September 30, 2025, as of market close. 

The resolution source for this market will be a consensus of credible reporting.","[""Yes"", ""No""]",2025-09-30T00:00:00Z,98978.42,0,No,"[0.0, 1.0]",will-google-be-the-largest-company-in-the-world-by-market-cap-on-september-30
684410,Will the price of Solana be above $150 on November 22?,"This market will resolve to ""Yes"" if the Binance 1 minute candle for SOL/USDT 12:00 in the ET timezone (noon) on the date specified in the title has a final ""Close"" price higher than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the SOL/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/SOL_USDT with ""1m"" and ""Candles"" selected on the top bar.

Please note that this market is about the price according to Binance SOL/USDT, not according to other sources or spot markets.

Price precision is determined by the number of decimal places in the source.","[""Yes"", ""No""]",2025-11-22T17:00:00Z,98970.75,0,No,"[0.0, 1.0]",solana-above-150-on-november-22
1473202,Will Solana reach $90 in March?,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for SOL/USDT during the month specified in the title (from 00:00 AM ET on the first day to 11:59 PM ET on the last), has a final High price equal to or greater than the price specified in the title. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the SOL/USDT High prices available at https://www.binance.com/en/trade/SOL_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance SOL/USDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.","[""Yes"", ""No""]",2026-04-01T04:00:00Z,98969.82,1,Yes,"[1.0, 0.0]",will-solana-reach-90-in-march-2026
585315,Ethereum above $3900 on September 8?,"This market will resolve to ""Yes"" if the Binance 1 minute candle for ETH/USDT 12:00 in the ET timezone (noon) on the date specified in the title has a final “Close” price higher than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the ETH/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/ETH_USDT with “1m” and “Candles” selected on the top bar.

Please note that this market is about the price according to Binance ETH/USDT, not according to other sources or spot markets.

Price precision is determined by the number of decimal places in the source.","[""Yes"", ""No""]",2025-09-08T16:00:00Z,98963.42,1,Yes,"[1.0, 0.0]",ethereum-above-3900-on-september-8
513508,Eight Trump Cabinet confirmations in January? ,"This market will resolve to ""Yes"" if exactly 8 Trump Cabinet nominations are confirmed by the U.S. Senate by January 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to “No”.

A Cabinet position is defined as any of the heads of the 15 executive departments or a role formally designated as Cabinet-level by the President. Advisory roles will not qualify for this market.

The resolution source for this market is information from the U.S. Senate (see: https://www.senate.gov/legislative/NominationsRejectedorWithdrawn.htm), however a consensus of credible reporting may also be used.
","[""Yes"", ""No""]",2025-01-31T12:00:00Z,98958.38,1,Yes,"[1.0, 0.0]",eight-trump-cabinet-confirmations-in-january
581835,Will Trump meet with Vladimir Putin in September?,"This market will resolve to ""Yes"" if the listed individual meets with Donald Trump between September 1 and September 30, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

A meeting is defined as any encounter where both the listed individual and Trump are present and interact with each other in person.

The resolution source will be a consensus of credible reporting.","[""Yes"", ""No""]",2025-09-30T00:00:00Z,98958.01,0,No,"[0.0, 1.0]",will-trump-meet-with-vladimir-putin-in-september
519017,Will Elon tweet 325-349 times Jan 17-24?,"This market will resolve according to the number of times Elon Musk (@elonmusk), posts on X between January 17, 2025, 12:00 PM ET and January 24, 2025, 12:00 PM ET.

For the purposes of this market, only main feed posts, quote posts and reposts posts will count.

Replies will NOT count towards the total - however, replies on the main feed such as https://x.com/elonmusk/status/1786073478711353576 will be counted by the tracker.

Deleted posts will count as long as they remain available long enough to be captured by the tracker (~5 minutes).

The resolution source for this market is the ‘Post Counter’ figure for posts found at https://www.xtracker.io/. Individual posts can be viewed by clicking ""Export Data"". If the tracker does not update correctly in accordance with the rules, X itself may be used as a secondary resolution source.
","[""Yes"", ""No""]",2025-01-24T12:00:00Z,989577.98,1,Yes,"[1.0, 0.0]",elon-musk-of-tweets-january-17-24-will-elon-tweet-325-349-times-jan-17-24
613970,Will the price of Solana be above $230 on October 3?,"This market will resolve to ""Yes"" if the Binance 1 minute candle for SOL/USDT 12:00 in the ET timezone (noon) on the date specified in the title has a final “Close” price higher than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the SOL/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/SOL_USDT with “1m” and “Candles” selected on the top bar.

Please note that this market is about the price according to Binance SOL/USDT, not according to other sources or spot markets.

Price precision is determined by the number of decimal places in the source.","[""Yes"", ""No""]",2025-10-03T16:00:00Z,98952.97,1,Yes,"[1.0, 0.0]",solana-above-230-on-october-3
520969,Will the highest temperature in London between 41-42°F on February 1?,"This market will resolve to the temperature range that contains the highest temperature recorded at the London City Airport Station in degrees Fahrenheit on February 1, 2025.

The resolution source for this market will be information from Wunderground, specifically the highest temperature recorded for all times on this day by the Forecast for the London City Airport Station once information is finalized, available here: https://www.wunderground.com/history/daily/gb/london/EGLC.

The resolution source for this market measures temperatures to whole degrees Fahrenheit (eg, 21°F). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market’s timeframe will not be considered for this market's resolution.
","[""Yes"", ""No""]",2025-02-01T12:00:00Z,98944.05,0,No,"[0.0, 1.0]",will-the-highest-temperature-in-london-between-41-42f-on-february-1
814089,Will Giannis Antetokounmpo be traded to the San Antonio Spurs?,"This market will resolve to the NBA team that officially acquires Giannis Antetokounmpo in a trade from the Milwaukee Bucks before the 2025-2026 NBA season trade deadline.

If Giannis Antetokounmpo is cut, retires, is not on an NBA roster as of the resolution date, or otherwise remains on the Bucks through the NBA trade deadline, this market will resolve to ""Not Traded"".

The primary resolution source for this market will be official information from the Milwaukee Bucks and/or the acquiring team; however, a consensus of credible reporting may also be used.","[""Yes"", ""No""]",2026-02-05T00:00:00Z,98943.93,0,No,"[0.0, 1.0]",will-giannis-antetokounmpo-be-traded-to-the-san-antonio-spurs
650379,Over $4B committed to the MegaETH public sale?,"This market will resolve to “Yes” if total commitments for the MegaETH raise on Sonar exceeds $4B before the raise closes. Otherwise, it will resolve to “No.”

The resolution source is the official raise page available at https://token.megaeth.com/

If the final commitment amount cannot be verified by December 31, 2025, 11:59 PM ET, or if relevant information becomes permanently unavailable within the market timeframe, this market will resolve to “No.”","[""Yes"", ""No""]",2026-01-01T05:00:00Z,989317.44,0,No,"[0.0, 1.0]",over-4b-committed-to-the-megaeth-public-sale-752-459-935-742-742
810213,"Will the price of Ethereum be above $3,000 on December 10?","This market will resolve to ""Yes"" if the Binance 1 minute candle for ETH/USDT 12:00 in the ET timezone (noon) on the date specified in the title has a final ""Close"" price higher than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the ETH/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/ETH_USDT with ""1m"" and ""Candles"" selected on the top bar.

Please note that this market is about the price according to Binance ETH/USDT, not according to other sources or spot markets.

Price precision is determined by the number of decimal places in the source.","[""Yes"", ""No""]",2025-12-10T17:00:00Z,98922.55,1,Yes,"[1.0, 0.0]",ethereum-above-3000-on-december-10
1235118,Will the Liberal Democratic Party win 250 or more seats in the 2026 Japanese snap general election?,"General elections are scheduled to be held in Japan on February 8, 2026.

This market will resolve according to the number of seats held by the Liberal Democratic Party (LDP) in the Japanese House of Representatives (衆議院, Shūgiin) as a result of the next Japanese general election.

If the results of this election are not definitively known by November 30, 2026, 11:59 PM ET, this market will resolve to the lowest range bracket.

This market's resolution will be based solely on the number of seats won by the Liberal Democratic Party (LDP), not any coalition or alliance of which it may be a part.

This market will resolve based on the results of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results reported by the Japanese government, including the Ministry of Internal Affairs and Communications (https://www.soumu.go.jp/) or e-Stat (https://www.e-stat.go.jp/).","[""Yes"", ""No""]",2026-02-08T00:00:00Z,98917.03,1,Yes,"[1.0, 0.0]",will-the-liberal-democratic-party-win-250-or-more-seats-in-the-2026-japanese-snap-general-election
513103,Will Elbridge Colby be Trump's Defense Secretary?,"This market will resolve to “Yes” if Donald Trump appoints Elbridge Colby as Secretary of Defense by June 30, 2025, 11:59 PM ET. Otherwise, this market will resolve to “No”.

A candidate will be considered to have been appointed if they are confirmed to the position through a senate vote, appointed through a recess appointment, or are otherwise officially made the Secretary of Defense.

This market will resolve based on the first Trump candidate who is appointed to this position - if another candidate is appointed to this position first, this market will immediately resolve to ""No"".

The resolution source for this market is information from the U.S. Government. ","[""Yes"", ""No""]",2025-06-30T12:00:00Z,98912.11,0,No,"[0.0, 1.0]",will-elbridge-colby-be-trumps-defense-secretary
1395006,"Will Iran close its airspace by February 28, 2026?","This market will resolve to “Yes” if Iran initiates a major closure of its airspace by the listed date, 11:59 PM ET. Otherwise this market will resolve to “No”.

A “major closure” is defined as a broad clearance, cancellation, or suspension of commercial flights transiting Iranian Airspace or a major Iranian Airspace region. A qualifying closure must apply generally to flights across the region. Limited cancellations, delays, or other partial closures will not qualify. Limited exceptions to a broad closure, however, will not disqualify such a closure from counting (e.g. exceptions for certain flights pre-approved by the Iranian Civil Aviation Authority may be permitted). Any complete suspension of commercial arrivals and departures affecting at least two of the following airports will qualify: Imam Khomeini International Airport (IKA), Mehrabad Airport (THR), Mashhad International Airport (MHD), Shiraz International Airport (SYZ), or Isfahan International Airport (IFN).

Qualifying previous examples include the January 2026 total closure of Iranian airspace except to international flights with expressed governmental permission (https://www.reuters.com/world/middle-east/iran-shuts-airspace-most-flights-flightradar24-says-2026-01-14/) and the April 2024 closure of Iran’s Western airspace (https://www.reuters.com/world/middle-east/iranian-airports-cancel-flights-until-monday-morning-2024-04-14/). Non-qualifying examples include the January 27, 2026 partial closure of Iranian airspace around the Strait of Hormuz (https://www.aa.com.tr/en/middle-east/iran-issues-airspace-notice-for-military-drills-near-strait-of-hormuz/3812508) and the January 25 - April 25, 2026 VFR (Visual Flight Rules) flights suspension which did not broadly close commercial aviation in a qualifying region (https://www.intellinews.com/iran-suspends-general-aviation-and-vfr-flights-in-new-airspace-directive-421997/).

Warnings, No-Fly-Zones, or other flight restrictions imposed by airlines or nations ","[""Yes"", ""No""]",2026-03-31T00:00:00Z,98910.16,1,Yes,"[1.0, 0.0]",will-iran-close-its-airspace-by-february-28-2026
626688,Will MrBeast's next video get between 70 and 80 million views on week 1?,"This market will resolve according to the number of views the next YouTube video posted by MrBeast gets in the first 7 days after being posted.

If MrBeast does not post a YouTube video by January 31, 2026, 11:59 PM ET, this market will resolve to the lowest range bracket.

If the reported value falls exactly between two brackets, this market will resolve to the higher range bracket.

The resolution source for this is MrBeast's YouTube channel (https://www.youtube.com/@MrBeast), specifically the 'views' counter for the described video.

Note: This market refers to MrBeast next video posted. Shorts, previews, or other videos released other than the referenced video will not be considered.","[""Yes"", ""No""]",2026-01-31T00:00:00Z,98909.48,0,No,"[0.0, 1.0]",will-mrbeasts-next-video-get-between-70-and-80-million-views-on-week-1
1078726,Will SC Freiburg win on 2026-01-14?,"In the upcoming game, scheduled for January 14, 2026
If SC Freiburg wins, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve ""No"".
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.","[""Yes"", ""No""]",2026-01-14T19:30:00Z,98906.44,0,No,"[0.0, 1.0]",bun-lei-fre-2026-01-14-fre
532847,Will Solana dip to $120 in April?,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Solana (SOLUSDT) between April 1, 2025, 00:00 and April 30, 2025, 23:59 in the ET timezone has a final ""Low"" price of $120.00 or lower. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the SOLUSDT ""Low"" prices available at https://www.binance.com/en/trade/SOL_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance SOLUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.","[""Yes"", ""No""]",2025-04-30T12:00:00Z,98905.26,1,Yes,"[1.0, 0.0]",will-solana-dip-to-120-in-april
551120,Will the ECB announce an increase at the July meeting?,"This market will resolve to the amount of basis points the upper bound of the deposit facility rate is changed by versus the level it was prior to the European Central Bank's (ECB) July 2025 meeting.

If the deposit facility rate is changed to a level not expressed in the displayed options, the change will be rounded up to the nearest 25 basis points and will resolve to the relevant bracket.
For example, if the deposit facility rate is increased or decreased by 12.5 basis points, it will be treated as a 25 basis point change for the purposes of resolution.

The resolution source for this market is information released by the European Central Bank after its July 24, 2025 policy meeting, as listed on the official ECB calendar:
https://www.ecb.europa.eu/press/calendars/mgcgc/html/index.en.html

The level and change of the deposit facility rate is also published at the official ECB interest rates page:
https://www.ecb.europa.eu/stats/policy_and_exchange_rates/key_ecb_interest_rates/html/index.en.html

This market may resolve as soon as the ECB releases its interest rate decision following the July 24, 2025 meeting.

If no interest rate decision or update is published by August 14, 2025, 11:59 PM ET, this market will resolve to the “No change” bracket.","[""Yes"", ""No""]",2025-07-24T12:00:00Z,98901.49,0,No,"[0.0, 1.0]",will-the-ecb-announce-an-increase-at-the-july-meeting-273
540935,XRP above $2.20 on May 9?,"This market will resolve to ""Yes"" if the Binance 1 minute candle for XRPUSDT 09 May '25 12:00 in the ET timezone (noon) has a final “Close” price of 2.20001 or higher. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the XRPUSDT ""Close"" prices currently available at https://www.binance.com/en/trade/XRP_USDT with “1m” and “Candles” selected on the top bar.

Please note that this market is about the price according to Binance XRPUSDT, not according to other sources or spot markets.01","[""Yes"", ""No""]",2025-05-09T12:00:00Z,98901.4,1,Yes,"[1.0, 0.0]",xrp-above-2pt20-on-may-9
546859,XRP above $2.70 on May 30?,"This market will resolve to ""Yes"" if the Binance 1 minute candle for XRP/USDT 30 May '25 12:00 in the ET timezone (noon) has a final “Close” price of 2.7001 or higher. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the XRP/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/XRP_USDT with “1m” and “Candles” selected on the top bar.

Please note that this market is about the price according to Binance XRP/USDT, not according to other sources or spot markets.01","[""Yes"", ""No""]",2025-05-30T12:00:00Z,98898.29,0,No,"[0.0, 1.0]",xrp-above-2pt70-on-may-30
522526,Will Nottingham Forest win on 2025-02-23?,"In the upcoming EPL game, scheduled for February 23 at 9:00AM ET,
If Nottingham Forest wins, this market will resolve to “Yes”.
If Nottingham Forest loses, this market will resolve to “No”.
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve “No”.","[""Yes"", ""No""]",2025-02-23T14:00:00Z,98887.51,0,No,"[0.0, 1.0]",epl-new-not-2025-02-23-not
1278483,Will the price of Solana be above $120 on February 3?,"This market will resolve to ""Yes"" if the Binance 1 minute candle for SOL/USDT 12:00 in the ET timezone (noon) on the date specified in the title has a final ""Close"" price higher than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the SOL/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/SOL_USDT with ""1m"" and ""Candles"" selected on the top bar.

Please note that this market is about the price according to Binance SOL/USDT, not according to other sources or spot markets.

Price precision is determined by the number of decimal places in the source.","[""Yes"", ""No""]",2026-02-03T17:00:00Z,98884.56,0,No,"[0.0, 1.0]",solana-above-120-on-february-3
671315,"Will the price of Ethereum be between $3,100 and $3,200 on November 15?","This market will resolve according to the final ""Close"" price of the Binance 1 minute candle for ETH/USDT 12:00 in the ET timezone (noon) on the date specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the ETH/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/ETH_USDT with ""1m"" and ""Candles"" selected on the top bar.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

Please note that this market is about the price according to Binance ETH/USDT, not according to other sources or spot markets.","[""Yes"", ""No""]",2025-11-15T17:00:00Z,98884.12,1,Yes,"[1.0, 0.0]",will-the-price-of-ethereum-be-between-3100-3200-on-november-15
572190,Will Ye be the top Spotify artist for 2025?,"Spotify releases an annual report of its most streamed artist (see: https://newsroom.spotify.com/2024-12-04/top-songs-artists-podcasts-audiobooks-albums-trends-2024/). This market refers to the most streamed Spotify artist for 2025. 

If the above-listed artists are the most streamed Spotify artist for 2025, this market will resolve to ""Yes"". Otherwise, this market will resolve to ""No"".

If Spotify does not release who their top artist for 2025 is by January 31, 2026, 11:59 PM ET, this market will resolve to ""No"". 

The resolution source for this market will be official information from Spotify, typically released as part of Spotify Wrapped. ","[""Yes"", ""No""]",2025-12-31T00:00:00Z,9887489.91,0,No,"[0.0, 1.0]",will-ye-be-the-top-spotify-artist-for-2025
1419257,"Will Ethereum reach $2,600 February 23-March 1?","This market will immediately resolve to ""Yes"" if any Binance 1-minute candle for ETH/USDT during the date range specified in the title (from 12:00 AM ET on the first date to 11:59 PM ET on the last) has a final ""High"" price equal to or greater than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the ETH/USDT ""High"" prices available at https://www.binance.com/en/trade/ETH_USDT, with the chart settings on ""1m"" candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance ETH/USDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.","[""Yes"", ""No""]",2026-03-02T05:00:00Z,98874.57,0,No,"[0.0, 1.0]",will-ethereum-reach-2600-february-23-march-1
1259180,"Will the price of Ethereum be less than $2,500 on January 31?","This market will resolve according to the final ""Close"" price of the Binance 1 minute candle for ETH/USDT 12:00 in the ET timezone (noon) on the date specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the ETH/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/ETH_USDT with ""1m"" and ""Candles"" selected on the top bar.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

Please note that this market is about the price according to Binance ETH/USDT, not according to other sources or spot markets.","[""Yes"", ""No""]",2026-01-31T17:00:00Z,98872.51,1,Yes,"[1.0, 0.0]",will-the-price-of-ethereum-be-less-than-2500-on-january-31
555061,Ethereum Up or Down on June 25?,"This market will resolve to ""Up"" if the ""Close"" price for the Binance 1 minute candle for ETH/USDT 24 Jun '25 12:00 in the ET timezone (noon) is lower than the final ""Close"" price for the 25 Jun '25 12:00 ET candle.

This market will resolve to ""Down"" if the ""Close"" price for the Binance 1 minute candle for ETH/USDT 24 Jun '25 12:00 in the ET timezone (noon) is higher than the final ""Close"" price for the 25 Jun '25 12:00 ET candle.

If the final ""Close"" price for both of these candles is exactly equal on Binance, this market will resolve 50-50.

The resolution source for this market is Binance, specifically the ETH/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/ETH_USDT with ""1m"" and ""Candles"" selected on the top bar.

Please note that this market is about the price according to Binance ETH/USDT, not according to other sources or spot markets.","[""Up"", ""Down""]",2025-06-25T16:00:00Z,988655.0,0,Down,"[0.0, 1.0]",ethereum-up-or-down-on-june-25
519555,Will Fenerbahce beat Lyon?,"This market refers to the UEFA Europa League league stage match between Fenerbahce and Lyon scheduled for January 23, 2025, 12:45 PM ET.

If Fenerbahce wins the match, this market will resolve to “Yes.” Otherwise, this market will resolve to “No.”

If the game is canceled or delayed beyond January 30, 2025, 11:59 PM ET, this market will resolve to “No.”

The resolution source for this market will be official information from the UEFA Europa League.","[""Yes"", ""No""]",2025-01-23T12:00:00Z,98861.99,0,No,"[0.0, 1.0]",will-fenerbahce-beat-lyon
553006,Will another team win the 2025 Mid-Season Invitational?,"This market will resolve according to the winner of the 2025 League of Legends Mid-Season Invitational (MSI).

If the tournament is postponed after July 28, 2025 (11:59 PM ET), canceled, or a winner has not been declared by that time, this market will resolve to “Other.”

If multiple teams are officially declared co-winners, this market will resolve in favor of the team whose listed team name comes first alphabetically.

The resolution source for this market will be official information from LoL Esports (https://lolesports.com/en-GB/tournament/113470835034591734/overview)","[""Yes"", ""No""]",2025-07-12T00:00:00Z,98858.8,0,No,"[0.0, 1.0]",will-another-team-win-the-2025-mid-season-invitational
626550,Will Oscar Piastri win the 2025 F1 United States Grand Prix?,"This is a polymarket on the winner of the 2025 F1 United States Grand Prix, scheduled for October 19, 2025.

If the 2025 F1 United States Grand Prix is canceled or rescheduled to a date after December 1, 2025, this market will resolve to “Other.”

This market will resolve in favor of the driver who is officially listed in first place in the ""Final Classification"" published by the FIA following the conclusion of the race. The ""Final Classification"" is typically released 30–60 minutes after the race ends and includes any applied time penalties and official adjustments.

Disqualifications or changes made after the publication of the ""Final Classification"" will not affect market resolution. The timing of the podium ceremony does not determine the result for this market — only the FIA's published classification will be used to resolve this market.

The resolution source will be the official Formula 1 website and credible sports news reporting.","[""Yes"", ""No""]",2025-10-19T00:00:00Z,98841.35,0,No,"[0.0, 1.0]",will-oscar-piastri-win-the-2025-f1-united-states-grand-prix
